thermo_style    custom step time temp ke pe etotal press vol f_tpi[1]
run             500000
Per MPI rank memory allocation (min/avg/max) = 3.654 | 3.654 | 3.654 Mbytes
Step Time Temp KinEng PotEng TotEng Press Volume f_tpi[1] 
  114700        229.4    1.3807476    2.0690503    -4.755042   -2.6859917    2.1745251    1315.7895    1.4485613 
  114750        229.5    1.3427659    2.0121348   -4.6797727   -2.6676379     2.398034    1315.7895    7.9159951 
  114800        229.6    1.3753103    2.0609024    -4.727622   -2.6667196    2.2176838    1315.7895    2.2569936 
  114850        229.7    1.4383088    2.1553057    -4.768794   -2.6134883    2.0823994    1315.7895  0.096443587 
  114900        229.8    1.4129589     2.117319    -4.744331    -2.627012     2.172342    1315.7895    0.8658898 
  114950        229.9    1.4005302    2.0986946   -4.7441705    -2.645476    2.1463653    1315.7895  -0.12785987 
  115000          230     1.332135    1.9962043   -4.7300177   -2.7338134    2.2344641    1315.7895   0.37690494 
  115050        230.1    1.4113364    2.1148876   -4.7463788   -2.6314913    2.2107644    1315.7895    1.7737557 
  115100        230.2    1.4053536    2.1059224   -4.7183867   -2.6124643    2.2622196    1315.7895  -0.39276546 
  115150        230.3    1.3713867     2.055023   -4.7109854   -2.6559624    2.2945353    1315.7895  -0.33807315 
  115200        230.4    1.3499557    2.0229086   -4.7183171   -2.6954085    2.2892936    1315.7895      4.06233 
  115250        230.5    1.3987645    2.0960487   -4.7189888   -2.6229402    2.3350895    1315.7895  0.079599255 
  115300        230.6     1.421676    2.1303815    -4.683397   -2.5530155    2.5278024    1315.7895    3.3458914 
  115350        230.7    1.3994373    2.0970568   -4.6511286   -2.5540718    2.6132872    1315.7895   0.17262752 
  115400        230.8    1.3874496    2.0790933    -4.725129   -2.6460357    2.2450003    1315.7895   -1.9409291 
  115450        230.9    1.4007946    2.0990908   -4.7303453   -2.6312545    2.2355524    1315.7895    20.170659 
  115500          231    1.3959318    2.0918038   -4.7135458   -2.6217421    2.3312581    1315.7895    4.4044796 
  115550        231.1    1.4029114    2.1022627   -4.7199102   -2.6176475    2.3170428    1315.7895    3.6717238 
  115600        231.2    1.3850029    2.0754268   -4.7286202   -2.6531934    2.2602414    1315.7895 -0.090045299 
  115650        231.3    1.4156531    2.1213562   -4.7477015   -2.6263453    2.1827071    1315.7895  -0.12616454 
  115700        231.4    1.3697603    2.0525857   -4.6974615   -2.6448758    2.3759171    1315.7895    2.0792314 
  115750        231.5    1.4344005    2.1494492    -4.708516   -2.5590668    2.3604908    1315.7895  -0.84415225 
  115800        231.6    1.3739205    2.0588199   -4.6453705   -2.5865506    2.6605085    1315.7895   -1.4458299 
  115850        231.7    1.3869351    2.0783222   -4.6610446   -2.5827224    2.5820143    1315.7895    2.3162548 
  115900        231.8    1.3867919    2.0781076   -4.7265272   -2.6484196    2.2914089    1315.7895    4.7815357 
  115950        231.9    1.3735033    2.0581948     -4.69415   -2.6359552    2.4236582    1315.7895   -2.0627119 
  116000          232     1.414221    2.1192102   -4.7043481   -2.5851379    2.4368033    1315.7895  -0.64093824 
  116050        232.1    1.3633867     2.043035   -4.6753114   -2.6322765    2.4547145    1315.7895    8.9980333 
  116100        232.2     1.445685    2.1663589   -4.6990337   -2.5326748    2.4098392    1315.7895    8.1484156 
  116150        232.3    1.3802788    2.0683477   -4.7173965   -2.6490487    2.3266624    1315.7895    5.0792568 
  116200        232.4     1.382317     2.071402    -4.725067    -2.653665    2.2729402    1315.7895  0.016832784 
  116250        232.5    1.3928013    2.0871127    -4.697677   -2.6105643     2.408198    1315.7895    6.5899312 
  116300        232.6    1.4201483    2.1280923   -4.7065459   -2.5784536    2.4254561    1315.7895     2.365692 
  116350        232.7    1.3478808    2.0197994   -4.6385909   -2.6187915    2.6401267    1315.7895    0.2437123 
  116400        232.8    1.4208652    2.1291665   -4.6939042   -2.5647377    2.4094722    1315.7895    7.3948595 
  116450        232.9    1.3915597    2.0852522   -4.6836582   -2.5984059     2.417424    1315.7895     2.413742 
  116500          233    1.4243373    2.1343694   -4.7617112   -2.6273418    2.0720922    1315.7895    9.3966344 
  116550        233.1    1.3786095    2.0658463   -4.7372065   -2.6713602    2.0902366    1315.7895    1.8064574 
  116600        233.2     1.399319    2.0968795   -4.7129912   -2.6161118      2.34604    1315.7895    3.8443866 
  116650        233.3    1.3880706    2.0800238   -4.7166069   -2.6365832    2.3896468    1315.7895    3.7712905 
  116700        233.4    1.3662411    2.0473123   -4.7334006   -2.6860883    2.2346221    1315.7895    2.0040536 
  116750        233.5    1.3946943    2.0899495   -4.7650244    -2.675075    2.1131047    1315.7895    3.7049476 
  116800        233.6    1.3911517    2.0846408   -4.7512793   -2.6666385    2.1780891    1315.7895    1.8479463 
  116850        233.7    1.4004114    2.0985164   -4.7500885    -2.651572    2.1207143    1315.7895  -0.60692342 
  116900        233.8    1.3486549    2.0209593   -4.6704788   -2.6495194    2.4362187    1315.7895    2.1852084 
  116950        233.9    1.3638143    2.0436758   -4.7204439   -2.6767682    2.1866644    1315.7895    14.779008 
  117000          234    1.3598778    2.0377768   -4.7072181   -2.6694413    2.2358241    1315.7895  0.045879527 
  117050        234.1    1.3531608    2.0277114   -4.6833732   -2.6556618    2.3520463    1315.7895   0.36966855 
  117100        234.2    1.3514057    2.0250814   -4.7016085   -2.6765271    2.2563911    1315.7895    4.6451931 
  117150        234.3     1.386939    2.0783281   -4.7449467   -2.6666187    2.1430285    1315.7895    4.8755314 
  117200        234.4    1.3723973    2.0565374   -4.7139463   -2.6574089    2.2785923    1315.7895   -1.5935467 
  117250        234.5    1.3518838    2.0257978   -4.6768173   -2.6510194    2.4816912    1315.7895     1.527372 
  117300        234.6    1.4446457    2.1648016   -4.7608665   -2.5960648    2.1826899    1315.7895    1.6271964 
  117350        234.7    1.3536207    2.0284006    -4.726497   -2.6980964    2.2610793    1315.7895  0.010584078 
  117400        234.8    1.3727256    2.0570294   -4.7390052   -2.6819759    2.2454921    1315.7895  -0.31719861 
  117450        234.9    1.3688987    2.0512947   -4.7281267   -2.6768319    2.2048037    1315.7895   -2.0091739 
  117500          235    1.3305702    1.9938595   -4.7219803   -2.7281209    2.2445195    1315.7895   -2.2399721 
  117550        235.1    1.3328916    1.9973381    -4.730515   -2.7331769    2.2456137    1315.7895    5.3265474 
  117600        235.2    1.3699228    2.0528293   -4.7133048   -2.6604754    2.2882818    1315.7895   -2.2702772 
  117650        235.3    1.3972499    2.0937789   -4.7198759   -2.6260969    2.3259111    1315.7895    -0.520477 
  117700        235.4     1.401606    2.1003066   -4.7515867   -2.6512801    2.2158391    1315.7895   0.97221402 
  117750        235.5    1.4116242    2.1153188   -4.7962848    -2.680966    1.9782496    1315.7895    -2.395791 
  117800        235.6    1.3261032    1.9871656   -4.7100731   -2.7229074    2.2589177    1315.7895    3.0495768 
  117850        235.7    1.3237918     1.983702   -4.7025429   -2.7188409    2.3155807    1315.7895    3.3604622 
  117900        235.8    1.3630434    2.0425206    -4.746698   -2.7041775    2.1508521    1315.7895    2.7641437 
  117950        235.9    1.3594854    2.0371889   -4.7353886   -2.6981996    2.2240922    1315.7895   -1.0366688 
  118000          236    1.3898784    2.0827328   -4.7712253   -2.6884925    2.0679733    1315.7895    2.6966024 
  118050        236.1    1.3200334    1.9780701   -4.7245504   -2.7464804    2.2222821    1315.7895   -1.4287473 
  118100        236.2    1.3417051    2.0105452   -4.7033557   -2.6928105    2.2962204    1315.7895  -0.23652527 
  118150        236.3    1.3678305    2.0496939   -4.6970938   -2.6473998    2.3636208    1315.7895    2.4434888 
  118200        236.4    1.3282104    1.9903233    -4.701015   -2.7106918    2.3123742    1315.7895    3.4373126 
  118250        236.5    1.3437468    2.0136046   -4.7398803   -2.7262757    2.2569668    1315.7895  -0.75222072 
  118300        236.6    1.3605483    2.0387817   -4.7839715   -2.7451898    2.0200504    1315.7895    5.2399925 
  118350        236.7    1.3162609    1.9724169   -4.7623412   -2.7899243    2.0071755    1315.7895    7.1112622 
  118400        236.8    1.3433894     2.013069   -4.7959256   -2.7828566     1.891442    1315.7895  -0.87324269 
  118450        236.9     1.359518    2.0372377   -4.8033093   -2.7660716    1.8957698    1315.7895    1.6420444 
  118500          237    1.3354377    2.0011534   -4.6890855   -2.6879321    2.3871135    1315.7895   -1.2732755 
  118550        237.1    1.3543755    2.0295317   -4.7527163   -2.7231846    2.1306268    1315.7895    0.8443316 
  118600        237.2    1.3805343    2.0687307   -4.7832642   -2.7145335    1.9571304    1315.7895    17.857422 
  118650        237.3    1.3877401    2.0795286   -4.7732331   -2.6937046    2.1036178    1315.7895    3.9009101 
  118700        237.4    1.3439704    2.0139397   -4.6928656   -2.6789259    2.3687343    1315.7895     4.527478 
  118750        237.5    1.3647815    2.0451251   -4.7354494   -2.6903243    2.1359754    1315.7895   -0.2777192 
  118800        237.6    1.3982356     2.095256   -4.7610719   -2.6658159    2.0449288    1315.7895    1.1276427 
  118850        237.7    1.4023371    2.1014022    -4.705812   -2.6044098    2.3720681    1315.7895    0.9604987 
  118900        237.8    1.4180764    2.1249875   -4.7396651   -2.6146777    2.3265124    1315.7895    5.0520166 
  118950        237.9    1.3995482    2.0972229   -4.6891365   -2.5919135    2.4500552    1315.7895   -1.0245527 
  119000          238    1.3781783    2.0652001   -4.6931199   -2.6279198    2.4789633    1315.7895    1.7498034 
  119050        238.1    1.4353678    2.1508987   -4.8109265   -2.6600278    1.9288703    1315.7895  -0.24397925 
  119100        238.2    1.3927841     2.087087   -4.7611317   -2.6740447     2.072377    1315.7895   0.14544004 
  119150        238.3    1.3988684    2.0962044    -4.709337   -2.6131326    2.3195971    1315.7895  -0.23075495 
  119200        238.4     1.402552    2.1017242   -4.7282388   -2.6265146    2.2679563    1315.7895    6.8271175 
  119250        238.5    1.4341062    2.1490082   -4.7561883   -2.6071801    2.1774046    1315.7895     1.128969 
  119300        238.6    1.4296245    2.1422924   -4.7448505   -2.6025581    2.2219131    1315.7895    3.9453279 
  119350        238.7    1.4114115    2.1150002   -4.7198018   -2.6048016    2.2948785    1315.7895    1.3491006 
  119400        238.8    1.4491146    2.1714983   -4.6825766   -2.5110784     2.543295    1315.7895 -0.043193177 
  119450        238.9    1.3901963    2.0832092   -4.6168433   -2.5336341    2.8332867    1315.7895    1.1992457 
  119500          239    1.4111663    2.1146327   -4.6763332   -2.5617005    2.6076745    1315.7895     1.009222 
  119550        239.1    1.4121043    2.1160384   -4.7686881   -2.6526497    2.2091741    1315.7895   -1.3857831 
  119600        239.2    1.4066224    2.1078236   -4.7483701   -2.6405465    2.2448413    1315.7895    8.4930004 
  119650        239.3    1.3782657    2.0653311   -4.7176209   -2.6522898    2.2936381    1315.7895  -0.79839854 
  119700        239.4    1.3838024    2.0736279   -4.7148603   -2.6412324    2.2865345    1315.7895    1.5038993 
  119750        239.5    1.3910617     2.084506   -4.7470131   -2.6625071    2.1825025    1315.7895    4.3277835 
  119800        239.6    1.4125149    2.1166536   -4.7283339   -2.6116803    2.3635118    1315.7895    1.1821855 
  119850        239.7    1.4171625    2.1236181   -4.6791671   -2.5555491    2.5744541    1315.7895   0.50521233 
  119900        239.8    1.4257156    2.1364348   -4.7370618    -2.600627    2.2406447    1315.7895    2.1241248 
  119950        239.9    1.4143617    2.1194209    -4.705289    -2.585868    2.3134845    1315.7895   0.11213205 
  120000          240    1.4000967    2.0980449   -4.6649705   -2.5669256    2.5072916    1315.7895    5.1947394 
  120050        240.1    1.4396906    2.1573764   -4.7452585   -2.5878821    2.2731327    1315.7895   0.54962232 
  120100        240.2    1.3746335    2.0598883   -4.6939216   -2.6340333    2.5065808    1315.7895   0.50572614 
  120150        240.3    1.4265195    2.1376395   -4.7220299   -2.5843905    2.3289053    1315.7895  -0.77868086 
  120200        240.4    1.4140262    2.1189183   -4.7024702   -2.5835519    2.3669744    1315.7895    9.9944254 
  120250        240.5    1.4135843     2.118256   -4.7174821   -2.5992261    2.2305613    1315.7895     3.559432 
  120300        240.6     1.439244    2.1567071   -4.6925448   -2.5358377    2.4288886    1315.7895   0.16917608 
  120350        240.7    1.4519537    2.1757526   -4.7116346    -2.535882    2.4665368    1315.7895    2.4339583 
  120400        240.8    1.4318798    2.1456719   -4.7058371   -2.5601652    2.4220076    1315.7895    1.8499672 
  120450        240.9    1.4142373    2.1192346   -4.7187087   -2.5994741    2.3133006    1315.7895  0.044875419 
  120500          241    1.4087913    2.1110737    -4.724763   -2.6136893    2.2879437    1315.7895    6.1737718 
  120550        241.1     1.392779    2.0870794     -4.63004   -2.5429606    2.7052859    1315.7895   -1.3731798 
  120600        241.2    1.3683147    2.0504196   -4.6615852   -2.6111656    2.4932709    1315.7895  -0.35979476 
  120650        241.3    1.4361502    2.1520711   -4.7799632   -2.6278921    2.1074543    1315.7895   0.40277004 
  120700        241.4    1.4283528    2.1403867   -4.7532143   -2.6128277    2.2212544    1315.7895    1.3283639 
  120750        241.5    1.4375772    2.1542094   -4.7393751   -2.5851656    2.2629026    1315.7895   0.90316697 
  120800        241.6      1.35328    2.0278901    -4.698564   -2.6706739    2.4083057    1315.7895    1.9676799 
  120850        241.7    1.4061906    2.1071766    -4.750964   -2.6437874    2.1883913    1315.7895   -1.9735029 
  120900        241.8    1.3834958    2.0731684   -4.7562079   -2.6830396    2.0868911    1315.7895    3.7932407 
  120950        241.9    1.3631941    2.0427463   -4.7695602   -2.7268139    2.1292385    1315.7895    4.4595447 
  121000          242    1.3486703    2.0209825   -4.7756566   -2.7546741    2.0537658    1315.7895 -0.049272817 
  121050        242.1    1.3655294    2.0462458   -4.7838584   -2.7376126    1.9884431    1315.7895    3.7334584 
  121100        242.2    1.3362516     2.002373   -4.7316268   -2.7292538    2.2319399    1315.7895    3.1783637 
  121150        242.3    1.3247996    1.9852122   -4.7228245   -2.7376123    2.2801034    1315.7895  -0.12392602 
